cluster_id,signal_count,state_ratio,state_count,category_count,source_count,source_type_count,span_hours,burstiness,has_state,has_trusted,is_mixed,label,label_source,label_confidence,hostile_narrative,operation,is_state_origin
5683,3,0.0,0,0,0,1,0.25,0.0,0,0,0,unlabeled,unlabeled,0,,,False
5684,2,0.0,0,2,1,1,63.58,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5685,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5686,3,0.0,0,2,2,1,46.44,-0.9868,0,1,0,unlabeled,unlabeled,0,,,False
5687,2,1.0,2,1,1,1,39.26,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5688,3,0.0,0,2,1,1,116.09,-0.4871,0,1,0,unlabeled,unlabeled,0,,,False
5689,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5690,9,0.0,0,2,1,2,103.5,0.3752,0,1,0,unlabeled,unlabeled,0,,,False
5691,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5692,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5693,3,0.0,0,2,1,1,118.07,-0.0025,0,1,0,unlabeled,unlabeled,0,,,False
5694,15,0.9333,14,2,1,1,239.91,0.2658,1,1,1,unlabeled,unlabeled,0,,,True
5695,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5696,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5697,2,1.0,2,1,1,1,1.92,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5698,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5699,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5700,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5701,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5702,4,0.25,1,2,2,3,19.31,-0.0048,1,1,1,unlabeled,unlabeled,0,,,True
5703,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5704,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5705,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5706,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5707,8,0.0,0,5,2,3,107.26,0.0259,0,1,0,unlabeled,unlabeled,0,,,True
5708,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5709,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5710,2,1.0,2,1,1,1,0.39,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5711,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5712,2,0.5,1,1,1,2,19.42,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5713,3,1.0,3,1,1,1,24.01,-0.325,1,0,0,unlabeled,unlabeled,0,,,True
5714,7,0.0,0,3,2,1,267.82,-0.0257,0,1,0,unlabeled,unlabeled,0,,,False
5715,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5716,4,0.0,0,2,2,1,2.45,-0.1618,0,1,0,unlabeled,unlabeled,0,,,False
5717,3,0.0,0,3,1,2,140.17,-0.5153,0,1,0,unlabeled,unlabeled,0,,,False
5718,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5719,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5720,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5721,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5722,4,0.0,0,0,0,1,30.25,-0.4075,0,0,0,unlabeled,unlabeled,0,,,False
5723,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5724,6,0.0,0,1,0,1,128.0,0.1932,0,1,0,unlabeled,unlabeled,0,,,False
5725,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5726,9,0.0,0,0,0,1,21.0,0.3636,0,0,0,unlabeled,unlabeled,0,,,False
5727,15,0.0,0,0,0,1,56.0,0.3389,0,0,0,unlabeled,unlabeled,0,,,False
5728,15,1.0,15,1,1,1,166.24,0.2913,1,0,0,unlabeled,unlabeled,0,,,True
5729,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5730,4,0.0,0,1,0,1,99.0,-0.3627,0,1,0,unlabeled,unlabeled,0,,,False
5731,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5732,3,0.0,0,1,2,1,8.48,-0.0923,0,1,0,unlabeled,unlabeled,0,,,False
5733,2,0.0,0,1,1,1,9.07,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5734,3,0.0,0,1,1,1,11.28,-0.0999,0,1,0,unlabeled,unlabeled,0,,,False
5735,4,0.5,2,3,1,1,130.69,0.1432,1,1,1,unlabeled,unlabeled,0,,,False
5736,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5737,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5738,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5739,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5740,11,0.4545,5,3,5,2,135.85,0.1813,1,1,1,unlabeled,unlabeled,0,,,True
5741,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5742,4,0.0,0,0,0,1,24.0,-0.6303,0,0,0,unlabeled,unlabeled,0,,,False
5743,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5744,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5745,13,0.0,0,1,0,1,96.25,0.3964,0,1,0,unlabeled,unlabeled,0,,,False
5746,2,0.0,0,0,0,1,4.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5747,2,0.0,0,0,0,1,4.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5748,2,1.0,2,1,1,1,15.49,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5749,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5750,2,1.0,2,1,1,1,0.18,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5751,3,0.6667,2,1,2,1,116.65,-0.126,1,0,0,unlabeled,unlabeled,0,,,True
5752,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5753,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5754,7,0.7143,5,1,3,1,140.97,0.2996,1,0,0,unlabeled,unlabeled,0,,,True
5755,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5756,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5757,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5758,2,0.0,0,1,1,2,4.44,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5759,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5760,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5761,2,0.0,0,0,0,1,36.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5762,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5763,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5764,4,0.0,0,0,0,1,5.0,-0.179,0,0,0,unlabeled,unlabeled,0,,,False
5765,8,1.0,8,1,1,1,84.25,0.013,1,0,0,unlabeled,unlabeled,0,,,True
5766,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5767,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5768,15,0.5333,8,5,1,1,122.24,0.324,1,1,1,unlabeled,unlabeled,0,,,True
5769,15,0.4,6,2,1,1,73.41,0.1508,1,1,1,unlabeled,unlabeled,0,,,True
5770,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5771,2,0.0,0,1,2,1,94.18,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5772,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5773,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5774,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5775,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5776,3,0.0,0,0,0,1,44.25,-0.2041,0,0,0,unlabeled,unlabeled,0,,,False
5777,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5778,2,0.0,0,0,0,1,16.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5779,2,0.5,1,1,1,2,5.53,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5780,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5781,2,1.0,2,1,1,1,2.09,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5782,4,0.0,0,2,1,2,12.97,-0.2573,0,1,0,unlabeled,unlabeled,0,,,False
5783,2,0.0,0,0,0,1,26.78,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5784,3,0.0,0,1,1,2,29.62,-0.2149,0,1,0,unlabeled,unlabeled,0,,,False
5785,13,0.0,0,3,2,2,24.23,0.1781,0,1,0,unlabeled,unlabeled,0,,,False
5786,3,0.3333,1,2,1,2,6.67,-0.5728,1,1,1,unlabeled,unlabeled,0,,,False
5787,2,0.0,0,1,1,2,6.59,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5788,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5789,2,0.0,0,1,1,1,3.87,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5790,3,0.0,0,2,1,1,66.59,-0.0,0,1,0,unlabeled,unlabeled,0,,,False
5791,5,0.0,0,3,1,1,66.59,0.2274,0,1,0,unlabeled,unlabeled,0,,,False
5792,4,0.0,0,3,1,1,182.19,0.149,0,1,0,unlabeled,unlabeled,0,,,False
5793,14,0.0,0,4,1,2,130.07,0.2693,0,1,0,unlabeled,unlabeled,0,,,False
5794,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5795,3,0.0,0,2,1,1,66.59,-0.0,0,1,0,unlabeled,unlabeled,0,,,False
5796,2,0.0,0,2,1,1,32.78,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5797,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5798,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5799,3,0.0,0,1,1,2,3.29,-0.8594,0,1,0,unlabeled,unlabeled,0,,,False
5800,11,0.2727,3,4,2,3,218.45,0.2365,1,1,1,unlabeled,unlabeled,0,,,True
5801,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5802,7,0.2857,2,4,2,1,201.54,0.1175,1,1,1,clean,framing_analysis,0.8,,,True
5803,3,0.6667,2,1,2,1,304.22,-0.6641,1,0,0,unlabeled,unlabeled,0,,,True
5804,3,0.0,0,2,1,1,96.46,-0.0306,0,1,0,unlabeled,unlabeled,0,,,False
5805,3,0.6667,2,2,1,1,5.02,-0.351,1,1,1,clean,framing_analysis,0.9,,,True
5806,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5807,4,0.0,0,0,0,1,12.5,-0.0979,0,0,0,unlabeled,unlabeled,0,,,False
5808,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5809,2,0.0,0,0,0,1,3.38,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5810,2,0.0,0,2,1,1,64.59,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5811,4,0.0,0,0,0,1,0.25,0.1716,0,0,0,unlabeled,unlabeled,0,,,False
5812,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5813,7,0.0,0,0,0,1,20.25,0.1736,0,0,0,unlabeled,unlabeled,0,,,False
5814,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5815,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5816,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5817,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5818,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5819,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5820,3,0.0,0,0,0,1,32.25,-0.0078,0,0,0,unlabeled,unlabeled,0,,,False
5821,2,0.0,0,0,0,1,15.75,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5822,5,0.0,0,1,0,1,71.5,0.0623,0,1,0,unlabeled,unlabeled,0,,,False
5823,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5824,2,0.0,0,0,0,1,0.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5825,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5826,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5827,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5828,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5829,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5830,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5831,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5832,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5833,4,0.0,0,1,1,2,27.41,0.0066,0,1,0,unlabeled,unlabeled,0,,,False
5834,2,1.0,2,1,1,1,5.21,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5835,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5836,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5837,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5838,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5839,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5840,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5841,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5842,3,0.0,0,2,1,2,188.03,0.0,0,1,0,unlabeled,unlabeled,0,,,False
5843,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5844,2,1.0,2,1,1,1,0.51,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5845,2,0.0,0,1,1,1,163.33,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5846,2,1.0,2,1,1,1,0.65,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5847,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5848,4,0.25,1,2,1,2,120.62,-0.0198,1,1,1,clean,framing_analysis,0.7,,,False
5849,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5850,2,0.5,1,2,1,1,3.45,-1.0,1,1,1,clean,framing_analysis,0.8,,,True
5851,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5852,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5853,5,0.4,2,1,4,2,126.38,0.2356,1,0,0,unlabeled,unlabeled,0,,,True
5854,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5855,3,0.0,0,2,1,1,74.76,-0.0688,0,1,0,unlabeled,unlabeled,0,,,False
5856,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5857,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5858,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5859,2,0.0,0,0,0,1,51.32,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5860,4,0.25,1,3,1,2,22.39,0.0644,1,1,1,unlabeled,unlabeled,0,,,False
5861,4,0.0,0,1,3,2,120.65,-0.562,0,1,0,unlabeled,unlabeled,0,,,False
5862,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5863,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5864,2,0.5,1,1,1,2,2.07,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5865,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5866,2,0.0,0,1,2,1,0.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5867,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5868,8,0.0,0,1,0,1,108.25,-0.0108,0,1,0,unlabeled,unlabeled,0,,,False
5869,3,0.0,0,1,0,1,103.75,0.0,0,1,0,unlabeled,unlabeled,0,,,False
5870,2,0.0,0,0,0,1,20.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5871,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5872,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5873,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5874,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5875,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5876,2,0.0,0,2,1,1,146.88,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5877,5,0.0,0,1,1,1,27.28,0.0136,0,1,0,unlabeled,unlabeled,0,,,False
5878,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5879,13,0.9231,12,2,1,1,271.77,0.1514,1,1,1,unlabeled,unlabeled,0,,,True
5880,3,0.0,0,0,0,1,23.5,-0.175,0,0,0,unlabeled,unlabeled,0,,,False
5881,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5882,3,0.0,0,1,1,2,116.6,-0.1762,0,1,0,unlabeled,unlabeled,0,,,False
5883,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5884,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5885,2,0.0,0,1,1,1,15.35,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5886,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5887,2,0.0,0,1,1,1,113.8,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5888,2,1.0,2,1,1,1,2.04,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5889,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5890,2,0.0,0,1,1,1,18.02,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5891,4,0.0,0,3,1,1,173.92,0.1208,0,1,0,unlabeled,unlabeled,0,,,False
5892,2,0.0,0,0,1,2,76.03,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5893,2,0.0,0,2,1,1,70.06,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5894,2,0.0,0,2,1,1,19.57,-1.0,0,1,0,clean,framing_analysis,0.9,,,True
5895,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5896,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5897,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5898,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5899,2,0.0,0,1,2,2,14.59,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5900,4,0.0,0,2,1,2,17.16,-0.0265,0,1,0,unlabeled,unlabeled,0,,,False
5901,15,1.0,15,1,1,1,141.13,0.1052,1,0,0,unlabeled,unlabeled,0,,,True
5902,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5903,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5904,15,0.0,0,0,0,1,32.25,0.4007,0,0,0,unlabeled,unlabeled,0,,,False
5905,2,0.0,0,1,0,1,138.0,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5906,3,0.0,0,0,0,1,32.75,0.0,0,0,0,unlabeled,unlabeled,0,,,False
5907,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5908,12,0.0,0,0,0,1,8.0,0.3069,0,0,0,unlabeled,unlabeled,0,,,False
5909,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5910,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5911,15,0.2667,4,1,4,1,335.65,0.4087,1,0,0,unlabeled,unlabeled,0,,,True
5912,10,0.9,9,2,1,1,179.27,0.3284,1,1,1,unlabeled,unlabeled,0,,,True
5913,5,0.2,1,1,4,2,121.01,0.2144,1,0,0,clean,framing_analysis,0.8,,,True
5914,5,0.6,3,2,2,1,162.91,0.1809,1,1,1,clean,framing_analysis,0.8,,,True
5915,6,0.0,0,1,0,1,74.75,0.2669,0,1,0,unlabeled,unlabeled,0,,,False
5916,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5917,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5918,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5919,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5920,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5921,15,0.6667,10,2,1,1,142.21,0.0709,1,1,1,unlabeled,unlabeled,0,,,True
5922,7,0.0,0,0,0,1,0.25,0.382,0,0,0,unlabeled,unlabeled,0,,,False
5923,4,0.0,0,0,0,1,28.25,-0.1697,0,0,0,unlabeled,unlabeled,0,,,False
5924,2,0.0,0,0,0,1,7.75,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5925,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5926,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5927,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5929,2,1.0,2,1,1,1,1.21,-1.0,1,0,0,unlabeled,unlabeled,0,,,True
5930,2,0.0,0,0,0,1,0.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5931,15,0.0,0,0,0,1,12.0,0.2901,0,0,0,unlabeled,unlabeled,0,,,False
5932,10,0.0,0,0,0,1,16.0,0.3719,0,0,0,unlabeled,unlabeled,0,,,False
5933,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5934,15,0.0,0,0,0,1,20.5,0.1304,0,0,0,unlabeled,unlabeled,0,,,False
5935,9,0.6667,6,2,1,1,179.37,-0.123,1,1,1,unlabeled,unlabeled,0,,,True
5936,3,1.0,3,1,1,1,6.28,-0.0187,1,0,0,unlabeled,unlabeled,0,,,True
5937,2,0.0,0,1,1,1,61.78,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5938,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5939,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5940,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5941,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5942,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5943,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5944,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5945,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5946,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5947,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5948,15,0.5333,8,2,2,1,255.27,0.3311,1,1,1,unlabeled,unlabeled,0,,,True
5949,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5950,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5951,3,0.0,0,3,1,1,4.72,-0.2445,0,1,0,unlabeled,unlabeled,0,,,False
5952,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5953,2,0.0,0,2,1,1,53.93,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5954,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5955,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5956,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5957,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5958,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5959,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5960,2,0.0,0,2,1,1,203.43,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5961,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5962,2,0.0,0,0,0,1,0.0,-1.0,0,0,0,unlabeled,unlabeled,0,,,False
5963,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5964,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
5965,2,0.0,0,1,1,1,152.13,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5966,2,0.0,0,2,1,1,39.59,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5967,2,0.0,0,2,1,1,0.53,-1.0,0,1,0,unlabeled,unlabeled,0,,,False
5968,6,0.5,3,2,1,1,120.29,0.1029,1,1,1,unlabeled,unlabeled,0,,,True
5969,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5970,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5971,1,0.0,0,0,1,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5972,3,0.0,0,0,0,1,6.98,-0.5487,0,0,0,unlabeled,unlabeled,0,,,False
5973,1,0.0,0,0,0,1,0,0,0,0,0,unlabeled,unlabeled,0,,,
5974,1,1.0,1,1,1,1,0,0,1,0,0,unlabeled,unlabeled,0,,,
5975,3,0.0,0,1,1,1,179.12,-0.0006,0,1,0,unlabeled,unlabeled,0,,,False
5976,7,0.4286,3,1,4,2,227.12,-0.0037,1,0,0,unlabeled,unlabeled,0,,,True
5977,5,0.0,0,3,1,1,170.08,0.1091,0,1,0,unlabeled,unlabeled,0,,,False
5978,1,0.0,0,1,1,1,0,0,0,1,0,unlabeled,unlabeled,0,,,
