id,cluster_id,first_signal_id,first_source,first_category,first_title,first_published,signal_count,category_count,categories,is_state_origin,created_at
952,6842,2093922,rusich_army,ru_proxy,"💬Бои на Добропольском в самом разгаре💬

✍️ На Добропольском направлении противник осуществляет подготовку новой линии…",2026-03-21 15:02:07+00,3,1,{ru_proxy},t,2026-03-23 00:30:33.854339+00
953,6875,903864,rss:rss,ru_state,Дмитриев: фон дер Ляйен плохо справляется с энергетической безопасностью ЕС,2026-03-17 17:07:54+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
954,6917,374325,rss:rss,ru_state,Юрист Богданова: закон о тишине могут нарушить в чрезвычайных обстоятельствах,2026-03-16 09:54:15+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
955,6962,2093709,suspilne_news,trusted,"Вечір професійного боксу від Олександра Усика – дивіться ексклюзивно наживо на Суспільне Спорт!

Дебют у професійному…",2026-03-21 14:50:26+00,2,1,{trusted},f,2026-03-23 00:30:33.854339+00
956,6990,2040163,montyan,ru_proxy,"Иран разбомбил главный НПЗ Израиля

Иран нанёс удар по крупнейшему нефтеперерабатывающему заводу Израиля в Хайфе,…",2026-03-19 16:56:30+00,2,1,{ru_proxy},t,2026-03-23 00:30:33.854339+00
957,7018,802609,rss:rss,ru_state,Аналитик Юшков: в Европе уже очень мало газа в подземных хранилищах,2026-03-17 11:26:50+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
958,7001,1342698,rss:rss,ru_state,"«Спартак» обыграл «Динамо» в ответном матче, но вылетел в Пути регионов Кубка России",2026-03-18 19:46:32+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
959,7003,1208700,rss:rss,ru_state,Директора стройфирмы в Кузбассе арестовали за мошенничество с ГУОВ,2026-03-18 10:35:43+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
961,7039,2315680,TCH_channel,trusted,"🔥Ленінградська область під атакою БпЛА, – моніторингові пабліки

Тримаємо кулачки за кожен дрон 🤞

🔗 Сайт | Facebook |…",2026-03-22 20:02:22+00,2,1,{trusted},f,2026-03-23 00:30:33.854339+00
962,7023,408012,rss:rss,ru_state,Юрист назвал особенности лишения и ограничения родительских прав,2026-03-16 12:09:21+00,3,1,{ru_state},t,2026-03-23 00:30:33.854339+00
963,7037,2315838,voenacher,ru_proxy,Донецк под атакой украинских БПЛА,2026-03-22 19:51:22+00,2,2,"{ru_proxy,unverified_commentator}",t,2026-03-23 00:30:33.854339+00
964,7056,2222692,nexta_live,unverified_media,"⚡️ Британия подогнала к Ирану одну из своих самых мощных атомных подлодок

Субмарина HMS Anson сейчас находится в…",2026-03-22 06:44:12+00,2,1,{unverified_media},f,2026-03-23 00:30:33.854339+00
965,7076,2039432,deepstatemap,trusted,"Такого розіграшу ще не було, 7 переможців за підписку на канали.
Розігрується чотири PlayStation 5 та 3 Nintendo Switch…",2026-03-18 12:31:08+00,2,2,"{trusted,unverified_anonymous}",f,2026-03-23 00:30:33.854339+00
966,7075,2040124,RVvoenkor,ru_proxy,"‼️🇺🇦🏴‍☠️ На Украине будут искать 2 миллиона уклонистов, — депутат Рады

▪️По словам Бобровской, уклонистов могут начать…",2026-03-20 13:31:36+00,2,2,"{ru_proxy,unverified_anonymous}",t,2026-03-23 00:30:33.854339+00
967,7069,2039794,uniannet,unverified_media,"Есть инфа, что пилоты катапультировались и с грустными хлебалами смотрели на догорающий вертолет Но долго им грустить…",2026-03-20 12:27:18+00,2,2,"{unverified_commentator,unverified_media}",f,2026-03-23 00:30:33.854339+00
968,7064,2040064,wargonzo,ru_proxy,"Чем иранцы попали по американскому F-35

ВВС США косвенно признали поражение истребителя F-35A в небе над Ираном.…",2026-03-20 07:17:02+00,2,1,{ru_proxy},t,2026-03-23 00:30:33.854339+00
969,7090,2040029,rybar,ru_proxy,"📝Хроника специальной военной операции📝
за 19 марта 2026 года

🧨Российские войска нанесли удар дронами по зданию…",2026-03-19 21:05:10+00,3,1,{ru_proxy},t,2026-03-23 00:30:33.854339+00
970,7113,903898,rss:rss,ru_state,Суд рассмотрит дело Промеса по существу в ноябре — декабре,2026-03-17 16:38:35+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
971,7111,1140169,rss:rss,ru_state,"Двоеглазова: не хочу заканчивать с фигурным катанием, пока не попробую себя в парах",2026-03-18 07:14:18+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
972,7126,108640,rss:rss,ru_state,«Рубин» разгромил «Локомотив» в 21-м туре РПЛ,2026-03-15 17:57:46+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
973,7130,2331509,truexanewsua,unverified_anonymous,"Пасажири потяга «Лозова-Львів» розвели багаття під час зупинки, — місцеві пабліки.

Пишуть, що зупинка була близько 2…",2026-03-22 21:28:30+00,2,2,"{unverified_anonymous,unverified_media}",f,2026-03-23 00:30:33.854339+00
974,7121,466406,rss:rss,ru_state,"Кремлёв: от всей души поздравляю наших паралимпийцев, мы вами гордимся",2026-03-16 14:45:30+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
975,7107,1241184,rss:rss,ru_state,"Вяльбе заявила, что скоро покинет пост главы Федерации лыжных гонок России",2026-03-18 13:22:11+00,3,1,{ru_state},t,2026-03-23 00:30:33.854339+00
976,7127,85713,rss:rss,ru_state,Футболисты «Челси» окружили судью перед матчем с «Ньюкаслом» и произнесли предматчевую речь,2026-03-14 18:36:07+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
977,7125,188305,rss:rss,ru_state,Макрон провёл телефонный разговор с президентом Ирана,2026-03-15 22:48:32+00,4,1,{ru_state},t,2026-03-23 00:30:33.854339+00
978,7116,466421,rss:rss,ru_state,Филиппов ответил на резкие слова Родниной: а кто это такая? Не слышал про неё,2026-03-16 14:27:55+00,4,1,{ru_state},t,2026-03-23 00:30:33.854339+00
979,7119,408046,rss:rss,ru_state,Сийярто: Киев отказался обсуждать возобновление работы нефтепровода «Дружба»,2026-03-16 11:27:00+00,2,2,"{ru_state,trusted}",t,2026-03-23 00:30:33.854339+00
980,7132,2315877,yurasumy,ru_proxy,"Очередной F-15C ВВС США сбит в Кувейте...

Четвертый уже. Неужели опять свои)))😂😂😂
 
Если да, то кувейтцев пора…",2026-03-22 18:49:44+00,2,1,{ru_proxy},t,2026-03-23 00:30:33.854339+00
981,7142,2268493,TCH_channel,trusted,❗️Вночі під час дронової атаки на Одеській залізниці при евакуації пасажирів смертельно травмовано провідницю…,2026-03-22 12:51:53+00,2,2,"{trusted,unverified_anonymous}",f,2026-03-23 00:30:33.854339+00
982,5157,2093977,nexta_live,unverified_media,"❗️ США назвали Россию, Китай, Иран, КНДР и Пакистан главными угрозами

В ежегодном докладе разведсообщества США эти…",2026-03-21 12:15:14+00,2,2,"{ru_proxy,unverified_media}",f,2026-03-23 00:30:33.854339+00
983,7138,2039542,operativnoZSU,unverified_anonymous,"Вже 228 наших експертів(з боротьби з «шахедами», прим.ред.) знаходиться в Катарі, ОАЕ та Саудівській Аравії, Кувейті та…",2026-03-20 13:35:13+00,2,2,"{trusted,unverified_anonymous}",f,2026-03-23 00:30:33.854339+00
984,7170,1781541,rss:rss,ru_state,Генменеджер «Вашингтона» допустил уход Овечкина в межсезонье,2026-03-19 20:05:38+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
985,7181,1241217,rss:rss,ru_state,"Собянин рассказал о памятниках архитектуры, отреставрированных в 2025 году",2026-03-18 13:06:08+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
986,7200,669166,rss:rss,ru_state,"Telegraph: Моджтаба Хаменеи избежал гибели, выйдя на улицу перед авиаударом",2026-03-17 01:57:37+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
987,7188,108660,rss:rss,ru_state,Синоптик Позднякова: менять шины в Москве ещё рано,2026-03-15 17:29:29+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
988,7189,374410,rss:rss,ru_state,В ГД предложили создать карту для совместного досуга пенсионеров и внуков,2026-03-16 08:26:48+00,2,1,{ru_state},t,2026-03-23 00:30:33.854339+00
916,6956,2138042,uniannet,unverified_media,"Обстановка в россии: дети поют песни о том, как возвращаются в каменный век «хорошо» жить без интернета

Верим.",2026-03-21 21:43:13+00,2,2,"{trusted,unverified_media}",f,2026-03-22 22:30:32.948745+00
915,6949,2093764,spravdi,trusted,"🎯 Поки рф б’є по цивільних - Україна працює по військовій та критичній інфраструктурі

🔹 У тольятті під ударом міг…",2026-03-21 08:48:01+00,2,2,"{ru_proxy,trusted}",f,2026-03-22 22:30:32.948745+00
914,6944,2254086,RVvoenkor,ru_proxy,"‼️🇺🇦💥 Взрывы в Кривом Роге, ""Герани"" бьют по энергетике

▪️Украинские власти сообщают о попадании по объекту…",2026-03-22 10:34:00+00,2,1,{ru_proxy},t,2026-03-22 22:30:32.948745+00
913,6935,2253688,operativnoZSU,unverified_anonymous,"Жир та мед або російська непоступливість в обʼєктиві дрону 475 ОШП

Два окупанти потрапили під удари українських…",2026-03-22 11:46:02+00,2,1,{unverified_anonymous},f,2026-03-22 22:30:32.948745+00
912,6916,440754,rss:rss,ru_state,Собянин: первый в России беспилотный поезд прошёл более 1000 км по БКЛ метро,2026-03-16 13:41:00+00,2,1,{ru_state},t,2026-03-22 22:30:32.948745+00
911,6908,373954,rss:rss,trusted,Air Defense Forces shot down 194 of 211 Russian drones,2026-03-16 10:00:00+00,2,1,{trusted},f,2026-03-22 22:30:32.948745+00
